id_pais,pais,id_departamento,departamento,id_provincia,provincia,id_municipio,municipio,id_nombre_completo,nombre_completo,id_organizacion_politica,organizacion_politica,id_cargo,cargo
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,338,ROSALIA CONDORI QUISPE,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,339,CLETO HUANCA CONDORI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,340,ZENON CALAMANI QUISPE,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,341,EDUARDO SEA LOPEZ,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,342,LUISA CUNO HUAYHUA,7,FRENTE REVOLUCIONARIO DE IZQUIERDA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,343,RENE CARLOS SAUCEDO QUISPE,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,344,EDUARDO JAIME MIRANDA APAZA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,345,DANNY FROILAN CALLE TINTAYA,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,80,Nazacara de Pacajes,346,SANTOS LAURA CONDE,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,347,JHONNY DARIO PLATA CHALAR,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,348,WALDO ALBARRACIN SANCHEZ,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,349,FRANCISCO XAVIER ITURRALDE TORRICO,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,350,MIGUEL ANTONIO ROCA SANCHEZ,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,351,LUIS EDUARDO SILES PEREZ,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,352,CARLOS EDUARDO PALENQUE MONROY,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,353,ISAAC FELIPE FERNANDEZ CANO,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,354,ROXANA MARIA PEREZ DEL CASTILLO BROWN,30,RECUPEREMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,355,CESAR LUIS DOCKWEILER SUAREZ,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,356,FERNANDO HENRRY VALENCIA AGUILERA,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,357,RAUL DAZA QUIROGA,7,FRENTE REVOLUCIONARIO DE IZQUIERDA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,358,JORGE DULON FERNANDEZ,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,359,HERNAN RODRIGO RIVERA NAVA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,360,RICARDO ELOY CUEVAS VERA,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,361,OSCAR MANUEL SOGLIANO HELGUERO,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,362,CARLOS NEMO RIVERO AUZA,31,ALIANZA PATRIA LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,81,Nuestra Señora de La Paz,363,HERNAN IVAN ARIAS DURAN,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,82,Palca,364,ADELAIDA WILMA HUANCA LIMACHI,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,82,Palca,365,LEONARDO RAMOS TICONA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,82,Palca,366,DAVID LUNA MAMANI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,82,Palca,367,SERGIO ROLANDO SANDOVAL RADA,32,ACCION SOCIAL DE INTEGRACION,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,82,Palca,368,LIZETH MARISOL MAMANI CALLIZAYA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,82,Palca,369,EDWIN AMARU FLORES,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,83,Palos Blancos,370,BRAYAN SOLANO TRUJILLO,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,83,Palos Blancos,371,JHASSAN MICHEL RIVERO,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,83,Palos Blancos,372,RAUL EDWIN POMA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,83,Palos Blancos,373,DENNYS OMAR CORRALES BEYUMA,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,83,Palos Blancos,374,JESUS CHUCAMANI AGUILAR,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,83,Palos Blancos,375,FLORA YALY QUISPE APAZA,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,83,Palos Blancos,376,HOVED HEDON PACARA CANAVIRI,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,83,Palos Blancos,377,INDALICIO CHAIRIQUE BOZO,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,84,Papel Pampa,378,FRANZ EDUARDO VILLCA LOVERA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,84,Papel Pampa,379,MARUJA MARISOL CRUZ LOVERA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,84,Papel Pampa,380,RODRIGO YAMPARA HUARACHI,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,84,Papel Pampa,381,ADSENIO VILLAN HERRERA,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,84,Papel Pampa,382,LUIS FUNDADOR MAMANI LUCAS,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,84,Papel Pampa,383,FREDDY LOVERA MOYA,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,384,RAUL SARZURI HONORIO,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,385,ESTHER FERNANDEZ PACAJE,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,386,FROILAN MACARIO SANCHEZ VERA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,387,ROBERTO CARLOS PALLARICO RODRIGUEZ,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,388,JHON RAMIREZ LIMA,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,389,JUAN CAPIA FLORES,33,UNIDAD CIVICA SOLIDARIDAD,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,390,LUIS GUALBERTO VERA APAZA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,391,PEDRO DELGADO ARO,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,392,EULOGIO FERMIN CHOQUE FLORES,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,85,Patacamaya,393,EUGENIO PABLO VERA,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,14,Franz Tamayo,86,Pelechuco,394,BENIGNO CALLIZAYA OJEDA,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,14,Franz Tamayo,86,Pelechuco,395,JUAN CHIPANA KUNO,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,87,Pucarani,396,TEODORO CHUQUIMIA MAMANI,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,87,Pucarani,397,FRANZ CORI CARVAJAL,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,87,Pucarani,398,LEANDRO GARCIA SEGALES,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,87,Pucarani,399,NICOLAS TORREZ CANAZA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,87,Pucarani,400,ALBERTO LUCANA SIÑANI,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,87,Pucarani,401,EDWIN LIMA CONDORI,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,87,Pucarani,402,ELIAS MAMANI QUISPE,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,403,ROGER IVAN CHUQUIMIA NINA,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,404,RAUL QUENALLATA VILLCA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,405,TEOFILO PARISACA CALSINA,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,406,MARCELO MARIACA COTA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,407,RAMIRO HUGO CHAMBI POMACAHUA,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,408,LUIS MAMANI MACHACA,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,409,RIGOBERTO RAMOS SURCO,33,UNIDAD CIVICA SOLIDARIDAD,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,410,ANGELICA PETRONILA BLANCO HUANCA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,411,WILSON DANIEL PACO CHOQUE,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,412,BERTHA CHAMBI PARISACA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,88,Puerto Acosta,413,GERMAN QUISPE MAMANI,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,414,HUGO PACOSILLO TICONA,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,415,VICTORIANO VICENTE HILARI QUENTA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,416,REYNALDO ESQUIBEL GOMEZ,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,417,ARMANDO QUILLA ARIAS,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,418,TEOBALDO TICONA CARI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,419,SAUL OVIDIO RIOS FLORES,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,420,ROBERT DIEGO NINA MAMANI,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,421,FRANZ RIVEROS COAQUIRA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,89,Puerto Mayor de Carabuco,422,WALTER JOSE NINA CUTIPA,34,TAQUINI SARTASIÑANI,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,90,Puerto Mayor de Guaqui,423,PABLO MAMANI HUALLPA,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,90,Puerto Mayor de Guaqui,424,JULIO MARIO QUISPE MAYTA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,90,Puerto Mayor de Guaqui,425,ROSMERY JULIA SANTALLA ACARAPI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,90,Puerto Mayor de Guaqui,426,JUAN MUJICA TOLA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,90,Puerto Mayor de Guaqui,427,MARTIN NELSON QUISPE QUISPE,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,91,Puerto Pérez,428,WILY WILFREDO HUANCA CALLIZAYA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,91,Puerto Pérez,429,BERNARDO MAMANI LIMA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,91,Puerto Pérez,430,JUAN HECTOR ARRATIA CORANI,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,91,Puerto Pérez,431,PORFIRIO LIMACHI SUXO,33,UNIDAD CIVICA SOLIDARIDAD,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,92,Quiabaya,432,ARMANDO RADA MURILLO,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,92,Quiabaya,433,CESAR ARTURO FIGUEREDO GONZALES,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,93,Quime,434,DENIS PARI HUACARA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,93,Quime,435,RUBEN LAURA HUANCA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,93,Quime,436,DAVID SELAEZ VALDEZ,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,93,Quime,437,JUAN CARLOS CALLIZAYA QUIROGA,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,30,Abel Iturralde,94,San Buenaventura,438,OSCAR NAVI CUILI,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,30,Abel Iturralde,94,San Buenaventura,439,ABRAHAN COSMER PARDO FERRUFINO,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,30,Abel Iturralde,94,San Buenaventura,440,MIGUEL IBARRA CAMACHO,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,95,San Pedro de Curahuara,441,ALFREDO AYCA TERRAZAS,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,95,San Pedro de Curahuara,442,EDY ELVIS LUNA ZEGARRA,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,95,San Pedro de Curahuara,443,CHICHO ENRIQUE APAZA CALLE,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,22,Gualberto Villarroel,95,San Pedro de Curahuara,444,RUBEN ANGEL MAMANI CONDORI,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,26,Manco Kapac,96,San Pedro de Tiquina,445,FREDDY ARRATIA MAMANI,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,26,Manco Kapac,96,San Pedro de Tiquina,446,RAUL PARI DIAZ,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,26,Manco Kapac,96,San Pedro de Tiquina,447,FRANCISCA PACESA MENDOZA CACERES,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,26,Manco Kapac,96,San Pedro de Tiquina,448,DAVID MARCONI CALLE,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,97,Santiago de Callapa,449,ALVARO RODRIGO VILLCA HIDALGO,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,97,Santiago de Callapa,450,LOURDES HERLINDA CACHACA ACHO,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,97,Santiago de Callapa,451,FIDEL RAMOS CONDORI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,97,Santiago de Callapa,452,EMILIANA LAURA CANQUI,35,MOVIMIENTO KATARISTA PODER COMUNAL,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,97,Santiago de Callapa,453,VALERIO VARGAS PANTOJA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,97,Santiago de Callapa,454,JOSE LUIS VIRACOCHA TANCARA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,98,Santiago de Huata,455,JOHNNY QUISPE CACERES,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,98,Santiago de Huata,456,NICOLAS QUENTA TICONA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,98,Santiago de Huata,457,MIRKO RODDY CONDORI POMA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,98,Santiago de Huata,458,DAVID CALLISAYA MAMANI,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,98,Santiago de Huata,459,ISMAEL HUANCA MAMANI,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,98,Santiago de Huata,460,SEVERO APAZA MARTELA,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,21,General José Manuel Pando,99,Santiago de Machaca,461,RENE MIXTO APAZA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,21,General José Manuel Pando,99,Santiago de Machaca,462,WALDOMIRO SANGA VILLALOBOS,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,21,General José Manuel Pando,99,Santiago de Machaca,463,ANTONIO CESAR CUENCA LLANOS,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,21,General José Manuel Pando,99,Santiago de Machaca,464,HUGO YEPES YAMPASSI,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,465,MARTHA VALERO MAMANI,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,466,GUSTAVO CONDORI LAIMICUSI,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,467,JUANA JENNY MARZA LAURA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,468,HECTOR ALFREDO CHINO ZELADA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,469,MARTIN LUCIO QUISPE SARACUTI,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,470,FREDDY GENARO PAXI QUISPE,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,471,JORGE ESPEJO VALERO,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,472,CRISTINA CHOQUE PAXI,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,473,JHONNY ORLANDO ALVAREZ CALLE,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,474,PORFIRIO FLORES MAMANI,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,475,TORIBIO PEDRO ARENAS KAPA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,476,GLADYS PLACIDA ORTEGA CALLE,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,100,Sapahaqui,477,GUIDO WILFREDO TORO MAMANI,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,478,CHSAFIC MAMANI FLORES,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,479,JUAN CARLOS CANAZA VALENCIA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,480,LUIS CHOQUE MAMANI,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,481,GASTON WIGNER PANCATA COPANA,7,FRENTE REVOLUCIONARIO DE IZQUIERDA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,482,EDILBERTO JAVIER RIOS CAMACHO,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,483,JUAN MAMANI HERRERA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,484,MARCOS CASTILLO CHAVEZ,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,485,KAREN CANDELARIA CONDORI BAUTISTA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,486,NELY CANQUI SARZURI,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,101,Sicasica,487,NATALIO MAMANI APAZA,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,102,Sorata,488,OMAR JIMENEZ CHOQUE,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,102,Sorata,489,ERMOGENES QUITO BARRERA,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,102,Sorata,490,ASUCENA MAMANI CHOQUE,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,102,Sorata,491,EUSTAQUIO HUAYTA POMA,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,103,Tacacoma,492,GENARO CATARI MURGA,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,103,Tacacoma,493,ALCIDES ERGUETA HIDALGO,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,104,Taraco,494,DANIEL MAMANI QUISPECAHUANA,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,104,Taraco,495,SANTOS MAMANI COPAÑA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,104,Taraco,496,ALEJANDRA LLUSCO CABRERA,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,104,Taraco,497,RAFAEL FELIX CALLISAYA QUISPECAHUANA,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,104,Taraco,498,SIMON RODRIGUEZ MAMANI,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,104,Taraco,499,NESTOR RODRIGUEZ APAZA,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,105,Teoponte,500,CLAUDIO CADENA MENDOZA,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,105,Teoponte,501,ADRIAN MAMANI AMOS,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,105,Teoponte,502,PATRICIA CALDERON VILLANUEVA,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,105,Teoponte,503,NEUSA COCA GONZALES,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,106,Tiahuanacu,504,ARMANDO QUISPE CORONEL,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
